user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
Purdue1940_49,2022-01-30 18:29:15+00:00,en,0,0,0,0,"On January 14, 1943 the Music Hall debuts new sound producing equipment with a showing of Walt Disney's Fantasia. Source: Debris 1943 (August) pg 165 https://t.co/OLgBXLv8cj",http://earchives.lib.purdue.edu/cdm/compoundobject/collection/debris/id/27892/rec/4
HistoryNevada,2022-01-30 18:03:00+00:00,en,2,0,0,0,"Letter in the Jan 30, 1907 Reese River Reveille out of Austin, NV asserted that ""The Waters of Reese River Must Not be Moved or Molested..."", clearly against diversion of the Reese River, the lifeline of the Reese River valley. https://t.co/iNs5gAjWW7 https://t.co/QOXwjxxfh1",http://bit.ly/31ai1RA
colohistory,2022-01-30 18:01:16+00:00,en,3,0,0,0,"Photoprint of a watercolor of Leadville, Colorado's Tabor Opera House original scenery. (1933) https://t.co/iaOvoHMp8R https://t.co/0bNly1pZm3",https://digital.denverlibrary.org/digital/collection/p15330coll22/id/482
flashy_salmon,2022-01-30 17:13:58+00:00,en,1,0,0,0,"if you're looking for an alternative to spotify + have a library card try hoopla! it's a service that some libraries host that can help you access a digital collection of music, movies, books, comics, etc.",
BenzoMattias,2022-01-30 16:39:04+00:00,en,4,0,1,0,@UDHCMH We have a map of their winter quarters in the archives. Which is pretty cool.  Here: https://t.co/hzTquiso6N,https://ohiomemory.org/digital/collection/p267401coll32/id/20710/rec/4
dean_frey,2022-01-30 16:33:19+00:00,en,5,0,1,0,"Harold Prince overseeing set construction for Sweeney Todd
 Martha Swope, 1979
@NYPL digital collection
""He learned the business from the ground up, so he knows how to order a pair of shoes, which many producers don’t.""
- Stephen Sondheim https://t.co/PIoua1vG1c",
dean_frey,2022-01-30 16:29:56+00:00,en,4,0,1,0,"Harold Prince rehearsing for Evita with Patti LuPone &amp; Mandy Patinkin
 Martha Swope, 1979
@NYPL digital collection https://t.co/BfeZuzTNSi",
dean_frey,2022-01-30 16:28:15+00:00,en,7,0,1,0,"Harold Prince with Stephen Sondheim at rehearsals for Merrily We Roll Along
 Martha Swope, 1980
@NYPL digital collection https://t.co/ALO5S7SBLV",
KiteVC,2022-01-30 16:26:45+00:00,en,1,0,0,0,"@HBSAlumni @ABigThingBadly @skominers @nicksoman @APatelThompson @KenJeswani @CGrammenos @CFCstmoritz @UN @ITU @UNICEF @Gigaconnect More images from the launch: which included both a digital collection on OpenSea and also 5 unique items with @christies 

   https://t.co/fvj9AiwgXl",https://www.instagram.com/p/CZTnrvlu1Du/?utm_medium=share_sheet
dean_frey,2022-01-30 16:26:27+00:00,en,7,0,1,0,"The West Side Story Brain Trust:
Stephen Sondheim, Arthur Laurents, Harold Prince, Robert E. Griffith, Leonard Bernstein &amp; Jerome Robbins 
 Friedman-Abeles, 1957
@NYPL digital collection https://t.co/SSFuObvFu1",
colohistory,2022-01-30 16:01:46+00:00,en,3,0,0,0,"View of Denver (formerly Arapahoe) County Courthouse (built 1883)  located at 16th &amp; Tremont Streets, Denver, Colorado, taken from Tremont Street. (1886-1901) https://t.co/sfwYHH0JME https://t.co/y1seXEpGLB",https://digital.denverlibrary.org/digital/collection/p15330coll22/id/71849
AineDonnghaile,2022-01-30 15:17:03+00:00,en,1,0,0,0,"@ShamrockGen ""Illustrated Atlas Winnebago County, Wisconsin"" has personal sketches of several family members from County Mayo. https://t.co/hyQIK9tvO5",https://content.wisconsinhistory.org/digital/collection/maps/id/27673/
how_time_files,2022-01-30 15:15:19+00:00,en,2,0,0,0,"File under: Buildings--Union Bus Terminal
https://t.co/33tFjbhE3d https://t.co/nLUU9vBziz",https://digital.library.temple.edu/digital/collection/p15037coll3/id/40454/
Every3Minutes,2022-01-30 15:03:02+00:00,en,0,0,0,0,"A person was sold about every 3 minutes in the antebellum era. One was called Lewis. 

https://t.co/eXGrSSx9vp https://t.co/NQZ6p2tU61",http://cdm16948.contentdm.oclc.org/cdm/compoundobject/collection/p16948coll6/id/878/rec/26
AJWright31,2022-01-30 15:01:00+00:00,en,0,0,0,0,"1940 Jan 30: #Birmingham News article ""'Gone with the Wind' to open city run at Ritz Theater"" https://t.co/CCsNlqGSPe
 #Alabama #bham #OTD https://t.co/ewzT7tb6Rv",http://tinyurl.com/jxturtt
Jericho_library,2022-01-30 14:33:00+00:00,en,1,0,0,0,"Register here: https://t.co/NyKBpbB6dL

Libby experts are hosting training sessions to help you access our library’s digital collection of ebooks and audiobooks through the free Libby app on January 31st! https://t.co/OLV7JJvXHp",https://bit.ly/jerichotrain
colohistory,2022-01-30 14:02:11+00:00,en,2,0,0,0,"Construction site of the primary crusher pit at the Henderson Mine and mill, Empire, Clear Creek County, Colorado. (1980) https://t.co/26TM9Iw6S8 https://t.co/itafvsbqTe",https://digital.denverlibrary.org/digital/collection/p15330coll22/id/36569
UA_Historical,2022-01-30 13:45:22+00:00,en,0,0,0,0,"From 1895 looks northward along the old Scioto River Road, which had its roots in the Scioto Trail that was followed by Native Americans along the Scioto River.  The stone wall was James T. Millers property and is now occupied by First Community Village.

https://t.co/TEjhIz07Sf https://t.co/1mAldRpcas",https://www.uaarchives.org/digital/collection/p4036coll10/id/329/rec/19
LeslieKatz19,2022-01-30 13:16:31+00:00,en,0,0,0,0,"@BeschlossDC Some, at least, of the 1879 cash register patent granted to the Ritty brothers is here: https://t.co/kGK5qYaGOv.",https://ohiomemory.org/digital/collection/p267401coll36/id/18910/
zzyyoo__san,2022-01-30 12:56:24+00:00,ja,0,0,0,0,【乃木坂46 Mobile】山崎怜奈【1】が当たりました！みんなにシェアしてね♪ #乃木坂46 #バレンタイン #PinkValentine https://t.co/abe9mw6aZC,https://sp.nogizaka46.com/qr?i=mbtw_valentine2022
colohistory,2022-01-30 12:02:17+00:00,en,2,1,0,1,"Group portrait of Muriel Wolle's December, 1933, University of Colorado scenery project team at the Tabor Opera House, Leadville, Colorado. (1933) https://t.co/AC2dqDA4qn https://t.co/OwmOP4W28E",https://digital.denverlibrary.org/digital/collection/p15330coll22/id/533
sswardrobe_,2022-01-30 11:46:06+00:00,tl,0,0,0,0,ALKARAM DIGITAL COLLECTION. https://t.co/Sy0I4MPqqP,https://www.instagram.com/p/CZWmCqXqYYr/?utm_medium=twitter
theartifynft,2022-01-30 11:13:06+00:00,en,4,2,0,0,"""No.6 - The Portal"" is hybrid (hand-drawn &amp; digital) artwork from LOOK ME IN THE EYE: Digital Collection

White Paper, Charcoal (Black &amp; Brown)
Musical Tone: F Major

Available on @opensea 
0.35 ETH1/1

#nft #nftcommunity #nftart #nftartist #nftcollector #painting #sketch https://t.co/rsupjabNSd",
holgiwankenobi,2022-02-27 23:25:25+00:00,en,6,0,1,0,The new track #MariadeBuenosAires by the stunning Nadia Eide @NadiaEide not only has that Argentine Tango lightness but also exudes fantastic 60’s vibes. Danceable music and Nadia’s wonderful vocals make this track a must-have addition to your digital collection. I love it!  https://t.co/6VtVrnOBn3,
RyanLilly1984,2022-02-27 23:06:07+00:00,en,1,0,0,0,@ClassicXMen I've got all three of these between the second Fall Of The Mutants digital collection and Inferno: Prologue.,
artsousawareing,2022-02-27 23:01:51+00:00,es,1,0,0,0,"______Artistic photography  Márcia Sousa
Contemporary  Art Digital 
Collection 2022____________________
#henrimatisse #art #arte #andywarhol #davidhockney #keithharing #joanmitchell #dibujo #vincentvangogh #pintura #contemporaryart #guggenheim #artclassic
https://t.co/y9hj4VX0Ax",https://www.instagram.com/p/CYg3EryOXMq/?utm_medium=share_sheet
Banrepcultural,2022-02-27 23:00:11+00:00,es,7,0,0,2,"'Lectura y Arte' (1903-1906) circuló en Medellín. Incluyó ilustraciones de técnicas como grabado, caricatura y serigrafía. Se definía como una publicación ""de carácter artístico y literario"" y fue clave para la consolidación del lectores de Antioquia.

https://t.co/D1wMSXl5zH https://t.co/j4qHeahvq4",http://ow.ly/xsiE50I3eA6
HistoryNevada,2022-02-27 22:30:00+00:00,en,24,0,0,1,"This is a great photo from the mouth of a construction access tunnel up-river from the Hoover Dam on the Nevada side of Black Canyon looking south taken on Feb 27, 1935. UNLV Digital Collections: https://t.co/KTTn48dsbp https://t.co/me5vi4fnYM",https://bit.ly/3pYSLIM
how_time_files,2022-02-27 22:10:25+00:00,en,1,0,0,0,"File under: Schools--Busing;
https://t.co/F1AYAn195z https://t.co/O4BA86d6mS",https://digital.library.temple.edu/digital/collection/p15037coll3/id/56735/
OTMbotic,2022-02-27 22:07:41+00:00,en,1,0,0,1,"Growlin' Old Man, Cacklin' Old Woman
https://t.co/f6owbRb7E7
Musical performance at the 1979 Berea College Celebration of Traditional Music",http://dla.acaweb.org/cdm/ref/collection/berea/id/4492
colohistory,2022-02-27 22:00:46+00:00,en,3,0,0,1,"View of apartments at 1029 East 8th (Eighth) Avenue in the Capitol Hill Neighborhood of Denver, Colorado. (1982) https://t.co/tr9kRPzTz5 https://t.co/R2oDYZpL6D",https://digital.denverlibrary.org/digital/collection/p15330coll22/id/83162
CPLFoundation,2022-02-27 21:53:01+00:00,en,4,0,0,0,"Dr. Timuel D. Black, Jr was a beloved civil rights leader, educator, Chicago historian, and friend of the Foundation. His commitment to civil rights have shaped this city and country in so many ways. Learn more through the Timuel D. Black Collection: https://t.co/wzFPV6zeEX https://t.co/qEvmTsKTim",https://bit.ly/3Jwm27z
HistoryNevada,2022-02-27 21:38:00+00:00,en,2,0,1,0,"UNLV Digital Collections has a photo of people from a Las Vegas Chamber of Commerce meeting @lvchamber posing for a photo on Feb 27, 1940. They are in front of the café at the Apache Hotel on Fremont Street in downtown Las Vegas, NV. https://t.co/oBIn5OhfcF https://t.co/mdtlxJPi4h",http://bit.ly/3aWgYuW
ILLUMINATICHOZ3,2022-02-27 21:11:44+00:00,en,4,1,1,1,Been barreling in. #SolanaNFTs we got a lot coming soon. Share you're thoughts with us. NFTYNFTS #NFTK1NGS #NFTS #NFT #Creator #art #handdrawn #handmade #craftsman @elonmusk post rt feedback. Welded item is going to transform into a digital collection. Drawings are all just 1:1 https://t.co/id6uYBzUVW https://t.co/Pyc3FHVoPQ,
basa1do,2022-02-27 20:47:58+00:00,und,0,0,0,0,https://t.co/5KcpXvYvZV,https://www.hermitagemuseum.org/wps/portal/hermitage/digital-collection/10.+porcelain%2c+faience%2c+ceramics/570235
alexlcombs,2022-02-27 20:29:10+00:00,en,0,0,0,0,"Images and Alt text descriptions are from Claremont Colleges Digital Library
https://t.co/KWosX7IzIw",https://ccdl.claremont.edu/digital/collection/fpc/id/645/rec/1
HistoryNevada,2022-02-27 20:20:00+00:00,en,2,0,0,0,"The Feb 27, 1983 Las Vegas Review-Journal published this 1914 photo of some folks (including Oscar Ikonen) allegedly going rabbit hunting in their automobile at Tonopah or Round Mountain, NV. UNLV Special Collections sought input on details of the picture. https://t.co/SF9YMa4cJF https://t.co/RTy0gOZmvk",https://bit.ly/2ZXlpPS
colohistory,2022-02-27 20:01:03+00:00,en,3,0,0,0,"Snow covers scenery and Ibex Mine buildings near Leadville, Colorado. (1922-1930?) https://t.co/VkSK9M7821 https://t.co/jcfDM4617I",https://digital.denverlibrary.org/digital/collection/p15330coll22/id/26549
HistoryNevada,2022-02-27 19:56:00+00:00,en,1,0,0,0,"The Feb 27, 1907 Reese River Reveille reported that Nevada Assemblyman Simon Bray offered a mansion already built in Austin, NV to be the new Governor's Mansion instead of building a new one in Carson City. https://t.co/t2YMHRcK6h 
Mr Bray was referring to Stokes Castle. https://t.co/jZ3OIxwKXm",http://bit.ly/2PtT12X
LVCCLD,2022-02-27 19:30:01+00:00,en,3,0,0,1,"Our Executive Director @kelwat103 wrote a new article for @MPLAtweets that details the Library District's dynamic partnership with @rtcsnv ! to help bridge the digital divide by providing instant access to our digital collection — anytime, anywhere  ! https://t.co/mY5pSURYih https://t.co/vuVmWAmciF",https://bit.ly/3GlbCG7
flickerbucket,2022-02-27 19:22:16+00:00,en,0,0,1,0,"@staytiny My digital collection was larger than my print one.

Was.",
irnaggie,2022-02-27 19:19:16+00:00,en,1,0,0,0,@TracesofTexas Few more details https://t.co/mYDM2KDpjD,https://digital.utsa.edu/digital/collection/p9020coll008/id/8093
lenofi,2022-02-27 19:09:50+00:00,en,2,0,1,0,far be it from me to criticize the ashmolean (sarcasm) but their digital collection categorizes stuff as “depicting a mythological scene” without suggesting what myth,
RedfordLibrary,2022-02-27 19:00:20+00:00,en,0,0,0,0,"Drum roll please…Big Library Read begins today! Visit our digital collection to borrow the featured title ‘Music Is History” by Questlove with no waitlists or holds. https://t.co/PUoXNZke4a

BONUS: Use #biglibraryread for a chance to win a pair of Apple AirPods Pro. https://t.co/tno9ME7GK7",http://biglibraryread.com
CALSRobertsLib,2022-02-27 18:50:32+00:00,en,3,0,0,2,"Secretarial Pool, Mosaic Templars of America Headquarters, Broadway &amp; 9th, LR, AR, 1924

Pulaski Co black history photo coll (BC.PHO.2.A.4)

Explore more photos like this @ https://t.co/HNLpEVR5kw

#fromthearchives #ArkansasHistory #BlackHistoryMonth #MosaicTemplars #BlackHistory https://t.co/AQOIrvmirw",https://cals.click/PulaskiCoBlackHistoryPhotos
Purdue1940_49,2022-02-27 18:29:10+00:00,en,0,0,0,0,President Elliot and Indiana governor Henry F. Shricker at the Indiana Tomato Festival. https://t.co/XNjBYpwlJJ,http://earchives.lib.purdue.edu/cdm/singleitem/collection/puhistphot/id/357/rec/105
colohistory,2022-02-27 18:02:06+00:00,en,12,0,0,2,"Image of Elizabeth Bonduel McCourt ""Baby Doe"" Tabor's wood shack home and a headframe at the Matchless Mine, Leadville, Lake County, Colorado, superimposed over newspaper article about her death. (1935) https://t.co/nwxxImglsG https://t.co/hlMmNVJAAv",https://digital.denverlibrary.org/digital/collection/p15330coll22/id/17419
HistAstro,2022-02-27 17:43:04+00:00,en,5,0,0,0,Photo: Alabama Department of Archives and History https://t.co/yXWVWHU5xO,https://digital.archives.alabama.gov/digital/collection/photo/id/32711/
OTMbotic,2022-02-27 17:20:58+00:00,en,1,0,0,1,"Granny 
https://t.co/CCMbCK95pK
Song sung and played by Billy Edd Wheeler at the Berea College Celebration of Traditional Music 10-27-89",http://dla.acaweb.org/cdm/ref/collection/berea/id/4972
HistoryNevada,2022-02-27 17:20:00+00:00,en,6,0,0,0,"Longtime lumber supplier in Las Vegas, Edward Von Tobel and his three sons, Edward Jr, Jacob, and George, on the porch of the family home at 214 S 2nd Street on Feb 27, 1944, a block from his lumber store. UNLV: https://t.co/8WEFp7cj0h
The site is now the Las Vegas Event Center. https://t.co/yahvl7wIXf",http://bit.ly/2OawZnT
Banrepcultural,2022-02-27 17:05:02+00:00,es,8,0,0,2," ¿Sabías que para contribuir a la construcción de una paz estable y duradera es necesario prevenir y tramitar los conflictos socio ambientales?
 Te invitamos a leer “La paz ambiental”,  de @Dejusticia 
https://t.co/lNvlnubcDW
#LaPazSeTomaLaPalabra https://t.co/vSEcJa7TD8",http://ow.ly/fheG50I3EFC
AldenLibDigital,2022-02-27 16:59:03+00:00,en,3,0,0,1,"This scrapbook features Major League baseball player/@OHIOAlumni George Kahler, AKA ""Crum."" Kahler was drafted by the Columbus Senators, then traded to the Cleveland Naps (@CleGuardians). #ScrapbookSunday #OHIOUniversityArchives

See scrapbook: https://t.co/K37APSxooq https://t.co/JtcqU7swWh",https://bit.ly/ou-ua-crum-kahler
anehluye,2022-02-27 16:18:56+00:00,en,1,0,0,0,"@VeVeVault For me,this is it's the price we pay for a digital collection that is more safe and relatively increase in value. 

You want to pay less fees,go ETH NFT route which is backed by nothing but trust the strangers and hope strangers being honest. Heard the word ""rugpull""?",
colohistory,2022-02-27 16:01:58+00:00,en,1,0,0,0,"View shows four chubby lion cubs in a cage at the Denver Zoo, Denver, Colorado. (1910-1930?) https://t.co/Tlwcu4onm5 https://t.co/RVDuIoiH8C",https://digital.denverlibrary.org/digital/collection/p15330coll22/id/21614
londonlibrary,2022-02-27 15:47:03+00:00,en,3,0,0,1,"Making a career change, moving to a new city or just moving on? Before taking the leap, hear from career experts in @LinkedIn videos.

Access 16,000+ courses &amp; tutorials on skill development, career management &amp; more with your Library card: https://t.co/vzXxanomir

#LdnOnt https://t.co/EBcYlSUEah",https://buff.ly/3zg0Ez3
enchantedhombre,2022-02-27 15:00:02+00:00,en,0,0,0,1,"1st Street showing Spiegelberg Brothers store, Albuquerque, New Mexico - Brown, W. Calvin, 1885? 
https://t.co/xGqcjRSPgu https://t.co/HDb3srBZBr",https://bit.ly/3sqiOuq
JacobStoil,2022-02-27 14:49:00+00:00,en,4,0,0,1,"I supervised a student's research on using a city's #subterranean infrastructure in #UrbanWarfare to defend against a more powerful enemy. It allows you to preserve combat power. I hope #Ukraine is taking advantage of this in #Kyiv, #Kharkiv &amp; elsewhere. https://t.co/TZORy6gRGu",https://cgsc.contentdm.oclc.org/digital/collection/p4013coll3/id/4201/rec/1
londonlibrary,2022-02-27 14:16:03+00:00,en,1,0,1,3,"Read the latest news through @PressReader in our Digital Collection. It offers same day access to newspapers and magazines from around the world with publications in more than 60 languages.

Sign in with your Library card at this link: https://t.co/vfY00apwx5

#LdnOnt https://t.co/olie2w210S",https://buff.ly/3hiZaMU
colohistory,2022-02-27 14:01:13+00:00,en,2,0,1,0,"House in the Five Points neighborhood of Denver, Colorado. (1950-1970?) https://t.co/ldr1ey1qSl https://t.co/6g0GBpfXg4",https://digital.denverlibrary.org/digital/collection/p15330coll22/id/32653
ScotRoadArchive,2022-02-27 14:00:00+00:00,en,31,0,2,2,"We recently scanned this image of #M8 J15 Townhead Interchange from 1991. 

100s of pics like this have been added to our digital collection with the kit purchased thanks to your donations. We're grateful for our followers' support 

Support us here: https://t.co/JunNBETL6n https://t.co/Zykl6YJRmC",https://bit.ly/3cZkyoT
how_time_files,2022-02-27 13:42:23+00:00,en,2,0,0,0,"File under: Schools--Busing;
https://t.co/SoeCIkqTU0 https://t.co/dbDmvP7xMB",https://digital.library.temple.edu/digital/collection/p15037coll3/id/56732/
crypto60sec,2022-02-27 13:32:08+00:00,en,12,0,0,13,"Breaking: Leading contemporary artist Paresh Maity to launch rare NFT collection on March 4 #India #NFT Marketplace #WazirX #Digital collection 

https://t.co/aaaOVC5k1c",http://api.crypto60sec.com/app/v/share/page?no=130150952937328640&type=0
RR33166981,2022-02-27 13:30:22+00:00,en,0,0,0,0,"Earning gift cards for selling my stuff on @Listia! Join me using code ""DJNMVB"" for an extra 250 PTS. I just listed this: Ghostbusters Afterlife HD Digital Download Add to your digital collection today * Fast Digital https://t.co/AjyymiaolE",https://www.listia.com/r2tjq0u/DJNMVB
ICICIBank,2022-02-27 13:30:00+00:00,en,8,0,2,1,"#ICICIBank makes #InstaBIZ interoperable; empowers merchants with instant digital collection solutions, such as, UPI ID &amp; QR code. Through this facility, merchants having an account with any bank can link it to #InstaBIZ app &amp; get started. Read more here.
https://t.co/Eemw3RviWO",https://www.financialexpress.com/industry/sme/msme-tech-icici-bank-makes-its-instabiz-app-for-msmes-interoperable-allows-merchants-to-link-account-of-any-bank/2429279/
