user,tweet id,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
MusicWildemann,1532858699458531328,2022-06-03 22:56:07+00:00,en,0,0,0,0,"@beytullaheles Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532858383367282688,2022-06-03 22:54:52+00:00,en,0,0,0,0,"@LordTruffington Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
BallsackFeed,1532855498134810624,2022-06-03 22:43:24+00:00,en,0,0,0,0,"Samurai Slice - Nintendo
Rhythm Heaven Fever Complete Music Collection - 2011 - 1:51
Now playing on https://t.co/oXiWlJc7Gh
#ballsackradio https://t.co/AVFsax5c5R",http://ballsackradio.com
mwheatley68,1532854231287451648,2022-06-03 22:38:22+00:00,en,2,0,0,0,"@paul1964Jam Yes Weller's music has always been my ""go to"". Phenomenal musician and lyricist. Leads from the front. My music collection is nothing without his work.",
monoprice,1532852127076192256,2022-06-03 22:30:00+00:00,en,4,0,0,0,"Monoprice Monolith 600046 Turntable review
""The Monolith Turntable is nevertheless a stylish and well-built piece of audio kit that'll give your music collection the platform it deserves.""

https://t.co/AlwyJaugc6",https://www.livingetc.com/reviews/monoprice-monolith-600046-turntable-review
hina_momo_og,1532849704609931264,2022-06-03 22:20:23+00:00,ja,0,0,0,0,"【予約】「MANKAI STAGE『A3！』ACT2！ ～SPRING 2022～」MUSIC Collection/春組（MANKAI STAGE）
エーステ　エースリー　66

発売日： 2022/7/6

https://t.co/52Sz2BUc7l",https://al.dmm.com/?lurl=https%3A%2F%2Fwww.dmm.com%2Fmono%2Fcd%2F-%2Fdetail%2F%3D%2Fcid%3Dcd_244pccg2150s%2F&af_id=shoutneko-013&ch=toolbar&ch_id=link
pckun11,1532844998940835840,2022-06-03 22:01:41+00:00,ja,1,0,0,0,朝、目覚めに心地よい～活力が出るクラシック名曲集・Morning Classical Music Collection（長時間作業用BGM)5時間25分　https://t.co/G3N5eI65Oh,http://bgm18.sblo.jp/article/185336366.html
MusicWildemann,1532844916321173504,2022-06-03 22:01:21+00:00,en,1,0,0,0,"@AlienqueenNFT Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532844455555899394,2022-06-03 21:59:31+00:00,en,1,0,0,2,"@_NftCollectors @cybotz_nft Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532843253346754561,2022-06-03 21:54:45+00:00,en,0,0,0,0,"@hesaaxo Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532842118829457408,2022-06-03 21:50:14+00:00,en,0,0,0,0,"@Elder_NFT Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532840679713406977,2022-06-03 21:44:31+00:00,en,1,0,0,0,"@jacob_delphi_ Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532840345465126912,2022-06-03 21:43:11+00:00,en,1,0,0,1,"@social_m_tweep Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
sofosi188,1532839349221396480,2022-06-03 21:39:14+00:00,en,0,0,0,0,[BGM素材] Japanese-Style Music Collection　https://t.co/cYhkALtDHN,https://www.dlsite.com/home/dlaf/=/t/s/link/work/aid/dlsiteyuki32/id/RJ280204.html
BallsackFeed,1532838595442012160,2022-06-03 21:36:14+00:00,ja,0,0,0,0,"The Arcane is Revealed - あきやまうに
A Deeply Mystic Music Collection ~ Sumireko Usami and the Clubroom of Secrets -  - 1:25
Now playing on https://t.co/oXiWlJc7Gh
#ballsackradio",http://ballsackradio.com
MusicWildemann,1532837629452255232,2022-06-03 21:32:24+00:00,en,0,0,0,0,"@Southside_City Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
_miku_yun_,1532835912547446784,2022-06-03 21:25:34+00:00,en,0,0,0,0,#りょうすけなうぷれ A-One- MUSIC PЯAYER / CHUNITHM MUSIC COLLECTION presented by 松下 https://t.co/wSt0WaG4uN,
BallsackFeed,1532833424662138880,2022-06-03 21:15:41+00:00,en,0,0,0,0,"Staff Credit (That's Paradise) - Nintendo
Rhythm Heaven Complete Music Collection -  - 2:51
Now playing on https://t.co/oXiWlJc7Gh
#ballsackradio https://t.co/fFs423Uxtc",http://ballsackradio.com
BallsackFeed,1532830646850072578,2022-06-03 21:04:39+00:00,en,0,0,0,0,"Air Batter - Nintendo
Rhythm Heaven Complete Music Collection - 2008 - 1:31
Now playing on https://t.co/oXiWlJc7Gh
#ballsackradio https://t.co/DqJlIrZtK7",http://ballsackradio.com
MusicWildemann,1532827867398258688,2022-06-03 20:53:36+00:00,en,0,0,0,0,"@SkurpySocial Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532827595670179840,2022-06-03 20:52:32+00:00,en,1,0,0,0,"@therealgodcloud Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532824421039210503,2022-06-03 20:39:55+00:00,en,0,0,0,0,"@Scorpiussnft Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532824220274663429,2022-06-03 20:39:07+00:00,en,0,0,0,0,"@dropyournftt Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
BigRedDogg_,1532824017287233536,2022-06-03 20:38:18+00:00,en,0,0,0,0,@JIDsv music collection gets me through a full workout,
MusicWildemann,1532823136848191488,2022-06-03 20:34:48+00:00,en,1,0,0,0,"@HypeNFT3 Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
aniota_pwrttn,1532821319884341248,2022-06-03 20:27:35+00:00,ja,0,0,0,0,「魔法少女まどか☆マギカ Music Collection」。OP・ED・挿入歌の全てが収録された神盤。,
recifenft,1532815600350859264,2022-06-03 20:04:52+00:00,en,5,4,1,0,"May 5th. We will release our new #NFT Collection.
A Collection with Beats made by humans, by the #CambioSonoro team.

You can wait the best music Collection ever released.

From Recife to the world.

#BEAT #beatsforsale #NFTS #Crypto #Audio #art #music #OPENSEA # https://t.co/4cJlmPdiUE",
hina_momo_og,1532814529238900736,2022-06-03 20:00:36+00:00,ja,0,0,0,0,"【予約】「MANKAI STAGE『A3！』ACT2！ ～SPRING 2022～」MUSIC Collection/春組（MANKAI STAGE）
エーステ　エースリー　87

発売日： 2022/7/6

https://t.co/52Sz2BUc7l",https://al.dmm.com/?lurl=https%3A%2F%2Fwww.dmm.com%2Fmono%2Fcd%2F-%2Fdetail%2F%3D%2Fcid%3Dcd_244pccg2150s%2F&af_id=shoutneko-013&ch=toolbar&ch_id=link
The_lemon_420,1532808703182880770,2022-06-03 19:37:27+00:00,en,0,0,0,0,the fact i don’t have any @Megadeth on vinyl been making me question my physical music collection abilities,
MauraDonohoe,1532803709318664193,2022-06-03 19:17:37+00:00,en,1,0,1,0,@DaveSheev @kay_fralick @liamgallagher My music collection is very varied still have stuff on cassettes and loads of vinyl from my teenage years ,
gotbletu,1532799250278383617,2022-06-03 18:59:53+00:00,en,0,0,0,0,lols i justed started sharing my porn stash on soulseek and more ppl dl that then my music collection,
MusicWildemann,1532795183158419461,2022-06-03 18:43:44+00:00,en,0,0,0,0,"@AbbyWolson ""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532794571016519682,2022-06-03 18:41:18+00:00,en,0,0,0,0,"@SkurpySocial ""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532794386932719617,2022-06-03 18:40:34+00:00,en,0,0,0,0,"@RaritySniperNFT ""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532794349855072257,2022-06-03 18:40:25+00:00,en,0,0,0,0,"@SkurpySocial ""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532791616657928192,2022-06-03 18:29:33+00:00,en,3,1,2,1,"@ArtvisionNFT Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
hina_momo_og,1532789320167395330,2022-06-03 18:20:26+00:00,ja,0,0,0,0,"【予約】「MANKAI STAGE『A3！』ACT2！ ～SPRING 2022～」MUSIC Collection/春組（MANKAI STAGE）
#エーステ　#エースリー　81

発売日： 2022/7/6

https://t.co/52Sz2BUc7l",https://al.dmm.com/?lurl=https%3A%2F%2Fwww.dmm.com%2Fmono%2Fcd%2F-%2Fdetail%2F%3D%2Fcid%3Dcd_244pccg2150s%2F&af_id=shoutneko-013&ch=toolbar&ch_id=link
MusicWildemann,1532788416588533764,2022-06-03 18:16:51+00:00,en,1,0,0,1,"@jf_nft Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532787776139186178,2022-06-03 18:14:18+00:00,en,1,0,0,0,"@ParisHilton Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
BallsackFeed,1532784011830886400,2022-06-03 17:59:20+00:00,en,0,0,0,0,"Love Rap 2 Perfect Version - Nintendo
Rhythm Heaven Fever Complete Music Collection - 2011 - 1:51
Now playing on https://t.co/oXiWlJc7Gh
#ballsackradio https://t.co/uBwsLk5n9m",http://ballsackradio.com
oasisfanboy,1532783891920076801,2022-06-03 17:58:52+00:00,en,0,0,0,0,DETROIT DATE ANGELS AND at this once because Matt Skiba does vlad guerrero have saved on his anime music collection,
TheWrithers,1532782226043129856,2022-06-03 17:52:15+00:00,en,2,0,0,1,"LOW STOCK ALERT
We only have a handful of In One Gulp CDs left. With six killer tracks and a fully illustrated lyric booklet, In One Gulp makes a great addition to your music collection. We don’t have plans to restock, so grab them while you can online or at a show. https://t.co/PkruHPME17",
DamienTremollet,1532777268661067778,2022-06-03 17:32:33+00:00,fr,1,0,0,0,"La 30ème sortie le 22 juin du label ""SOUNDTRACK PUB"" sera consacré à Bouba le petit ourson ! ""Seaton Animal Record Kuma no Ko Jackie / Risu no Banner Music Collection""
Par Akihiro Komori !
 lien https://t.co/kMFiXDQnJa dans la source. https://t.co/NbbNW6XTnV",http://Amazon.co.jp
kohiart,1532775308415356928,2022-06-03 17:24:45+00:00,en,20,2,1,6,"We're excited to announce the Kohi Creator toolkit today: https://t.co/HO3QQM2zjR

Our first showcase will be @MoalNft - 'A LONG TIME' which will be minting on June 8th.

Learn more about this unique 100-piece 1/1 photography &amp; music collection:  https://t.co/P93Lhi2w0B

#nftart https://t.co/8OfJbwMvS4","https://kohi.art/creator, https://creator.kohi.art/moal"
markporcadilIa,1532773122231140352,2022-06-03 17:16:04+00:00,en,0,0,0,0,"here's my box of personal music collection.
https://t.co/CTnEkX3avR",https://www.allmusic.com/profile/markporcadilla
dance_to_the_xx,1532770083138809859,2022-06-03 17:03:59+00:00,et,0,0,0,0,[1980] Kentaro Haneda - Mu no Hakugei Theme Music Collection (Full Album) https://t.co/3ngIXXUqJp @YouTubeより,https://youtu.be/kTr6I1ZaTq0
UnityStoreDeals,1532770028667510786,2022-06-03 17:03:46+00:00,en,0,0,0,0,"'Fantasy Music Collection Pack' launch discount ($12.49) https://t.co/fD7apSNAcu

#gamedev #gamedevelopment  #Unity3D",https://assetstore.unity.com/packages/slug/223660?aid=1101l9zFC&utm_source=aff
pckun11,1532766281279352833,2022-06-03 16:48:53+00:00,ja,0,0,0,0,優しい感じのクラシック名曲集・Gentle feeling Classical Music Collection（長時間作業用BGM)5時間5分　https://t.co/kp1LTErpnx,http://bgm18.sblo.jp/article/185297519.html
dance_to_the_xx,1532766242242605057,2022-06-03 16:48:44+00:00,ja,0,0,0,0,Uchuu Senshi Baldios Music Collection - 宇宙戦士バルディオス 音楽集 https://t.co/itVyGY6XnW @YouTubeより,https://youtu.be/1vgeVp23x48
TuneReelMusic,1532759429594112001,2022-06-03 16:21:39+00:00,en,0,0,0,0,"Finally, summer is here! The long-awaited freedom, sun, friends, and great music for the following three blissful months.   

Still not feeling it? Listen to our Summer music collection and get into the vacation mood! 
https://t.co/0G1M8EynHg https://t.co/sMRbqtZpI0",http://tunereel.com/royalty-free-music-playlist/summer
sms130official,1532759158503645186,2022-06-03 16:20:35+00:00,en,4,1,2,0,"Prior to that 2017 bonus DVD, Prince and The Revolution Live was previously issued via VHS tape &amp; Laser Disc release. So imagine grabbing the audio from those 2 previous sources and playing that for many years via your music collection.The struggle was real for Prince fans.",
KhushiG1710,1532757649225228289,2022-06-03 16:14:35+00:00,en,0,0,0,0,"https://t.co/V8pvSfvQMu
It’s a lot easier to enjoy a drive when you have the perfect music playing. If you’re a subscriber, use the Music app with CarPlay to listen to the whole Apple Music collection. You can, of course, listen to anything you’ve bought on iTunes.",https://relate13.com/best-apps-for-apple-carplay/
BallsackFeed,1532754113691152385,2022-06-03 16:00:32+00:00,en,0,0,0,0,"Blue Birds of North - Nintendo
Rhythm Heaven Complete Music Collection -  - 1:46
Now playing on https://t.co/oXiWlJc7Gh
#ballsackradio https://t.co/bl6vpXvFgE",http://ballsackradio.com
skizodog,1532742621122252808,2022-06-03 15:14:52+00:00,en,7,3,0,1,"I used to earn a R350 stipend but I'd still visit Musica, every month without fail. Dated a crystal meth Hun and she cleaned me stole 15years of music collection  https://t.co/QQC41Vnr7Q",
justified_jamms,1532740056405901312,2022-06-03 15:04:41+00:00,zxx,0,0,0,0,https://t.co/FfWyxPN0H2,https://www.thedailymash.co.uk/news/lifestyle/man-whos-given-up-weed-needs-entirely-new-music-collection-20200717198603?utm_medium=Social&utm_source=Facebook#Echobox=1654098218
UnityStoreDeals,1532739778810105863,2022-06-03 15:03:34+00:00,en,0,0,0,0,"'Synthwave Music Collection 04' launch discount ($7.50) https://t.co/F8VE7RVFEc

#gamedev #gamedevelopment  #Unity3D",https://assetstore.unity.com/packages/slug/223504?aid=1101l9zFC&utm_source=aff
UNCLibrary,1532739257084829699,2022-06-03 15:01:30+00:00,en,14,0,0,2,"The Nineteenth Century American Sheet Music Collection at the Music Library includes approximately 3,500 titles from the 1830s to the end of the century. Learn more here: https://t.co/FCkv7m0cEg https://t.co/QsAGe8cY5O",https://go.unc.edu/Sheet
xtoleranx,1532738562260869122,2022-06-03 14:58:44+00:00,en,0,0,0,0,Check out my music collection on Bandcamp! https://t.co/NGQ8kccOHU,https://bandcamp.com/xaerotoleranx
pckun11,1532724195024867333,2022-06-03 14:01:39+00:00,ja,1,0,0,0,眠くなる眠れるクラシック名曲集3H・Classical Music Collection for Sleep （睡眠用BGM)3時間2分　https://t.co/lgdcNS02sn,http://bgm18.sblo.jp/article/185329078.html
hargrettlibrary,1532723793138950145,2022-06-03 14:00:03+00:00,en,4,0,0,2,"Calling Music Lovers! 

Consider loaning items from your music collection for our upcoming show ""Georgia on My Mind: Finding Belonging in Music"" opening July 22. 

https://t.co/FxLxkTiy4j https://t.co/nOI0VUD67U",https://t.uga.edu/87V
thedailymash,1532719949764038656,2022-06-03 13:44:47+00:00,en,16,1,0,2,Man who's given up weed needs entirely new music collection https://t.co/PAD2BENLPe https://t.co/yRqXskBxFb,https://www.thedailymash.co.uk/news/lifestyle/man-whos-given-up-weed-needs-entirely-new-music-collection-20200717198603?utm_medium=Social&utm_source=Twitter#Echobox=1654098231
NiniSandbox,1532718168497856513,2022-06-03 13:37:42+00:00,ja,1,0,0,0,"【ゆったり過ごす朝のplaylist】Morning cafe music /Pop music collection https://t.co/3jDvM604Hq

#朝カフェ #BGM https://t.co/EeNqCLZIph",https://youtu.be/ikgUCsXyVvU
10coisunyanta,1532714071325556737,2022-06-03 13:21:25+00:00,ja,0,0,0,0,【定期/レコードとの出逢い】 以下にまとめてありますので、ご一読ください。 「金沢工業大学PMC（Popular Music Collection)に行ってきました♪」 https://t.co/oxT1DbDSfW,http://togetter.com/li/814495
hina_momo_og,1532711366406062086,2022-06-03 13:10:40+00:00,ja,0,0,0,0,"【予約】「MANKAI STAGE『A3！』ACT2！ ～SPRING 2022～」MUSIC Collection/春組（MANKAI STAGE）
#エーステ　#エースリー　28

発売日： 2022/7/6

https://t.co/52Sz2BUc7l",https://al.dmm.com/?lurl=https%3A%2F%2Fwww.dmm.com%2Fmono%2Fcd%2F-%2Fdetail%2F%3D%2Fcid%3Dcd_244pccg2150s%2F&af_id=shoutneko-013&ch=toolbar&ch_id=link
groupchatebooks,1532711155956912129,2022-06-03 13:09:50+00:00,en,0,0,0,0,Big Beefy Demon Akira is consuming chelsea's high-brow middle school music collection,
MusicWildemann,1532709447352590337,2022-06-03 13:03:03+00:00,en,1,0,0,0,"@Dosir14 Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
BallsackFeed,1532706512467988480,2022-06-03 12:51:23+00:00,en,0,0,0,0,"Ringside Perfect Version - Nintendo
Rhythm Heaven Fever Complete Music Collection - 2011 - 1:35
Now playing on https://t.co/oXiWlJc7Gh
#ballsackradio https://t.co/8lqQqP8BCo",http://ballsackradio.com
MusicWildemann,1532693971146878978,2022-06-03 12:01:33+00:00,en,1,0,0,0,"@ProfessorJun_ Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532689037617774592,2022-06-03 11:41:57+00:00,en,1,0,0,0,"@nft_finley Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532688965303783424,2022-06-03 11:41:39+00:00,en,0,0,0,0,"@Crypt0Warr10r Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532686039726301184,2022-06-03 11:30:02+00:00,en,0,0,0,0,"@tituz Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532685938329108480,2022-06-03 11:29:38+00:00,en,1,0,0,1,"@dailynft74 Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532685167558545409,2022-06-03 11:26:34+00:00,en,0,0,0,0,"@kotgraficzny Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532684855364005888,2022-06-03 11:25:20+00:00,en,0,0,0,0,"@barwin594 Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532684262859755520,2022-06-03 11:22:58+00:00,en,0,0,0,0,"@crypt_otaku1 Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532684109826379783,2022-06-03 11:22:22+00:00,en,1,0,1,1,"@ricgalbraith Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532683146604515329,2022-06-03 11:18:32+00:00,en,0,0,0,0,"@KoceilaChougar Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532682582499942400,2022-06-03 11:16:18+00:00,en,0,0,0,0,"@FrenchiePunk Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532682526531235841,2022-06-03 11:16:04+00:00,en,0,0,0,0,"@web3blair Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532682391277510662,2022-06-03 11:15:32+00:00,en,0,0,0,0,"@social__king Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
Quivcy,1532682085206528001,2022-06-03 11:14:19+00:00,en,0,0,0,0,My music collection is so dope I just my music player &amp; hit shuffle,
MusicWildemann,1532680683453399041,2022-06-03 11:08:45+00:00,en,0,0,0,0,"@ParisHilton Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532679217716027392,2022-06-03 11:02:55+00:00,en,0,0,0,0,"@Bard_NFT Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
